Version	ATC-Code	ATC-Bedeutung	DDD-Info
2025	S01AD06	Vidarabin	
2025	S01AD07	Famciclovir	
2025	S01AD08	Fomivirsen	
2025	S01AD09	Ganciclovir	
2025	S01AD13	Tromantadin	
2025	S01AE  	Fluorchinolone	
2025	S01AE01	Ofloxacin	0,4 mg AT,AS 
2025	S01AE02	Norfloxacin	
2025	S01AE03	Ciprofloxacin	0,6 mg AT 
2025	S01AE04	Lomefloxacin	
2025	S01AE05	Levofloxacin	
2025	S01AE06	Gatifloxacin	
2025	S01AE07	Moxifloxacin	0,57 mg AT 
2025	S01AE08	Besifloxacin	
2025	S01AE09	Tosufloxacin	
2025	S01AX  	Andere Antiinfektiva	
2025	S01AX01	Quecksilber-haltige Verbindungen	
2025	S01AX02	Silber-haltige Verbindungen	
2025	S01AX03	Zink-haltige Verbindungen	
2025	S01AX04	Nitrofural	
2025	S01AX05	Bibrocathol	
2025	S01AX06	Resorcin	
2025	S01AX07	Natriumborat	
2025	S01AX08	Hexamidin	0,1 mg AT 
2025	S01AX09	Chlorhexidin	
2025	S01AX10	Natriumpropionat	
2025	S01AX14	Dibrompropamidin	
2025	S01AX15	Propamidin	
2025	S01AX16	Picloxydin	
2025	S01AX18	Povidon-Iod	
2025	S01AX20	Kombinationen	
2025	S01AX24	Polihexanid	4 Eindosisbehältnisse 
2025	S01AX25	Lotilaner	
2025	S01AX29	Benzalkoniumchlorid	
2025	S01AX31	Hydroxymethylchinolinium-methylsalicylat	
2025	S01B   	ANTIPHLOGISTIKA	
2025	S01BA  	Corticosteroide, rein	
2025	S01BA01	Dexamethason	0,2 mg AT,AS; 1 DE IVT pro Behandlungszeitraum 
2025	S01BA02	Hydrocortison	
2025	S01BA03	Cortison	
2025	S01BA04	Prednisolon	
2025	S01BA05	Triamcinolon	
2025	S01BA06	Betamethason	
2025	S01BA07	Fluorometholon	
2025	S01BA08	Medryson	
2025	S01BA09	Clobetason	
2025	S01BA10	Alclometason	
2025	S01BA11	Desonid	
2025	S01BA12	Formocortal	
2025	S01BA13	Rimexolon	
2025	S01BA14	Loteprednol	
2025	S01BA15	Fluocinolonacetonid	1 DE IVT pro Behandlungszeitraum 
2025	S01BA16	Difluprednat	
2025	S01BA17	Clobetasol	
2025	S01BA19	Mazipredon	
2025	S01BB  	Corticosteroide und Mydriatika in Kombination	
2025	S01BB01	Hydrocortison und Mydriatika	
2025	S01BB02	Prednisolon und Mydriatika	
2025	S01BB03	Fluorometholon und Mydriatika	
2025	S01BB04	Betamethason und Mydriatika	
2025	S01BB05	Dexamethason und Mydriatika	
2025	S01BC  	Nichtsteroidale Antiphlogistika	
2025	S01BC01	Indometacin	
2025	S01BC02	Oxyphenbutazon	
2025	S01BC03	Diclofenac	
2025	S01BC04	Flurbiprofen	
2025	S01BC05	Ketorolac	0,75 mg AT bezogen auf Ketorolactrometamol 
2025	S01BC06	Piroxicam	
2025	S01BC07	Bendazac	
2025	S01BC08	Salicylsäure	
2025	S01BC09	Pranoprofen	
2025	S01BC10	Nepafenac	0,15 mg AT 
2025	S01BC11	Bromfenac	66 mcg AT 
2025	S01BX  	Corticosteroide, Kombinationen mit anderen Mitteln	
2025	S01BX01	Hydrocortison, Kombinationen	
2025	S01C   	ANTIPHLOGISTIKA UND ANTIINFEKTIVA IN KOMBINATION	
2025	S01CA  	Corticosteroide und Antiinfektiva in Kombination	
2025	S01CA01	Dexamethason und Antiinfektiva	
2025	S01CA02	Prednisolon und Antiinfektiva	
2025	S01CA03	Hydrocortison und Antiinfektiva	
2025	S01CA04	Fluocortolon und Antiinfektiva	
2025	S01CA05	Betamethason und Antiinfektiva	
2025	S01CA06	Fludrocortison und Antiinfektiva	
2025	S01CA07	Fluorometholon und Antiinfektiva	
2025	S01CA08	Methylprednisolon und Antiinfektiva	
2025	S01CA09	Chlorprednison und Antiinfektiva	
2025	S01CA10	Fluocinolonacetonid und Antiinfektiva	
2025	S01CA11	Clobetason und Antiinfektiva	
2025	S01CA12	Loteprednol und Antiinfektiva	
2025	S01CA13	Triamcinolon und Antiinfektiva	
2025	S01CA19	Prednison und Antiinfektiva	
2025	S01CA21	Dexamethason und Gentamicin	
2025	S01CA22	Prednisolon und Gentamicin	
2025	S01CA52	Prednisolon und Sulfacetamid	
2025	S01CA53	Prednisolon und Oxytetracyclin	
2025	S01CA54	Dexamethason und Oxytetracyclin	
2025	S01CA55	Dexamethason, Neomycin und Polymyxin B	
2025	S01CA56	Dexamethason und Tobramycin	
2025	S01CA57	Dexamethason und Neomycin	
2025	S01CA58	Dexamethason und Levofloxacin	0,12 ml AT 
2025	S01CA59	Dexamethason und Netilmicin	0,2 ml AT 
2025	S01CB  	Corticosteroide/Antiinfektiva/Mydriatika in Kombination	
2025	S01CB01	Dexamethason	
2025	S01CB02	Prednisolon	
2025	S01CB03	Hydrocortison	
2025	S01CB04	Betamethason	
2025	S01CB05	Fluorometholon	
2025	S01CC  	Nichtsteroidale Antiphlogistika und Antiinfektiva in Kombination	
2025	S01CC01	Diclofenac und Antiinfektiva	
2025	S01CC02	Indometacin und Antiinfektiva	
2025	S01E   	GLAUKOMMITTEL UND MIOTIKA	
2025	S01EA  	Sympathomimetika in der Glaukomtherapie**	
2025	S01EA01	Epinephrin	0,2 ml AT 
2025	S01EA02	Dipivefrin	0,2 ml AT 
2025	S01EA03	Apraclonidin	0,3 ml AT 
2025	S01EA04	Clonidin	0,25 ml AT 
2025	S01EA05	Brimonidin	0,2 ml AT 
2025	S01EA51	Epinephrin, Kombinationen	
2025	S01EA52	Dipivefrin, Kombinationen	
2025	S01EA55	Brimonidin und Ripasudil	
2025	S01EB  	Parasympathomimetika	
2025	S01EB01	Pilocarpin	0,285  Lamelle; 40 mg Salbe; 0,4 ml AT; 0,4 g AS 
2025	S01EB02	Carbachol	0,4 ml AT
2025	S01EB03	Ecothiopat	0,2 ml AT
2025	S01EB04	Demecarium	0,1 ml AT
2025	S01EB05	Physostigmin	0,4 ml AT
2025	S01EB06	Neostigmin	40 mg Salbe; 0,4 ml AT
2025	S01EB07	Fluostigmin	
2025	S01EB08	Aceclidin	
2025	S01EB09	Acetylcholin	
2025	S01EB10	Paraoxon	
2025	S01EB21	Pilocarpin und Phenylephrin	
2025	S01EB51	Pilocarpin, Kombinationen	
2025	S01EB58	Aceclidin, Kombinationen	
2025	S01EC  	Carboanhydrasehemmer	
2025	S01EC01	Acetazolamid	0,75 g O,P
2025	S01EC02	Diclofenamid	0,1 g O
2025	S01EC03	Dorzolamid	0,3 ml AT
2025	S01EC04	Brinzolamid	0,2 ml AT 
2025	S01EC05	Methazolamid	0,2 g O
2025	S01EC24	Brinzolamid und Brimonidin	0,2 ml AT 
2025	S01EC54	Brinzolamid, Kombinationen	
2025	S01ED  	Beta-Adrenozeptorantagonisten**	
2025	S01ED01	Timolol	0,2 g AS; 0,2 ml AT 
2025	S01ED02	Betaxolol	0,2 ml AT 
2025	S01ED03	Levobunolol	0,2 ml AT 
2025	S01ED04	Metipranolol	0,2 ml AT 
2025	S01ED05	Carteolol	0,2 ml AT 
2025	S01ED06	Befunolol	0,2 ml AT 
2025	S01ED07	Pindolol	0,2 ml AT 
2025	S01ED08	Bupranolol	0,2 ml AT 
2025	S01ED24	Metipranolol und Pilocarpin	0,3 ml AT 
2025	S01ED51	Timolol, Kombinationen	
2025	S01ED52	Betaxolol, Kombinationen	
2025	S01ED54	Metipranolol, Kombinationen	
2025	S01ED55	Carteolol, Kombinationen	
2025	S01ED61	Timolol und Latanoprost	0,1 ml AT 
2025	S01ED62	Timolol und Bimatoprost	0,1 ml AT 
2025	S01ED63	Timolol und Travoprost	0,1 ml AT 
2025	S01ED66	Timolol und Dorzolamid	0,2 ml AT 
2025	S01ED67	Timolol und Brinzolamid	0,2 ml AT 
2025	S01ED68	Timolol und Pilocarpin	0,2 ml AT 
2025	S01ED69	Timolol und Brimonidin	0,2 ml AT 
2025	S01ED70	Timolol und Tafluprost	
2025	S01EE  	Prostaglandin-Analoga**	
2025	S01EE01	Latanoprost	0,1 ml AT 
2025	S01EE02	Unoproston	0,2 ml AT 
2025	S01EE03	Bimatoprost	0,1 ml AT 
2025	S01EE04	Travoprost	0,1 ml AT 
2025	S01EE05	Tafluprost	0,1 ml AT 
2025	S01EE06	Latanoprostenbunod	
2025	S01EE51	Latanoprost und Netarsudil	0,1 ml AT 
2025	S01EE52	Latanoprost und Dorzolamid	
2025	S01EX  	Andere Glaukommittel	
2025	S01EX01	Guanethidin	
2025	S01EX02	Dapiprazol	
2025	S01EX05	Netarsudil	
2025	S01EX06	Omidenepag	
2025	S01EX07	Ripasudil	
2025	S01F   	MYDRIATIKA UND ZYKLOPLEGIKA	
2025	S01FA  	Anticholinergika	
2025	S01FA01	Atropin	1 mg AT 
2025	S01FA02	Scopolamin	
2025	S01FA03	Methylscopolamin	
2025	S01FA04	Cyclopentolat	
2025	S01FA05	Homatropin	
2025	S01FA06	Tropicamid	
2025	S01FA26	Tropicamid und Phenylephrin	
2025	S01FA51	Atropin, Kombinationen	
2025	S01FA54	Cyclopentolat, Kombinationen	
2025	S01FA56	Tropicamid, Kombinationen	
2025	S01FB  	Sympathomimetika, exkl. Glaukommittel	
2025	S01FB01	Phenylephrin	
2025	S01FB02	Ephedrin	
2025	S01FB03	Ibopamin	
2025	S01FB07	Cyclodrin	
2025	S01FB08	Tyramin	
2025	S01FB51	Phenylephrin und Ketorolac	
2025	S01G   	DEKONGESTIVA UND ANTIALLERGIKA	
2025	S01GA  	Sympathomimetika als Dekongestiva	
2025	S01GA01	Naphazolin	
2025	S01GA02	Tetryzolin	62,5 mcg AT 
2025	S01GA03	Xylometazolin	
2025	S01GA04	Oxymetazolin	
2025	S01GA05	Phenylephrin	
2025	S01GA06	Oxedrin	
2025	S01GA07	Brimonidin	
2025	S01GA10	Tramazolin	
2025	S01GA11	Pholedrin	
2025	S01GA22	Tetryzolin und Antazolin	
2025	S01GA50	Andere Sympathomimetika, Kombinationen	
2025	S01GA51	Naphazolin, Kombinationen	
2025	S01GA52	Tetryzolin, Kombinationen	
2025	S01GA53	Xylometazolin, Kombinationen	
2025	S01GA55	Phenylephrin, Kombinationen	
2025	S01GA56	Oxedrin, Kombinationen	
2025	S01GX  	Andere Antiallergika	
2025	S01GX01	Cromoglicinsäure	8 mg AT 
2025	S01GX02	Levocabastin	
2025	S01GX03	Spagluminsäure	
2025	S01GX04	Nedocromil	
2025	S01GX05	Lodoxamid	
2025	S01GX06	Emedastin	
2025	S01GX07	Azelastin	0,1 mg AT bezogen auf Azelastinhydrochlorid 
2025	S01GX08	Ketotifen	
2025	S01GX09	Olopatadin	
2025	S01GX10	Epinastin	
2025	S01GX11	Alcaftadin	
2025	S01GX12	Cetirizin	
2025	S01GX13	Bilastin	
2025	S01GX15	Antazolin	
2025	S01GX16	Diphenhydramin	
2025	S01GX51	Cromoglicinsäure, Kombinationen	
2025	S01H   	LOKALANÄSTHETIKA	
2025	S01HA  	Lokalanästhetika	
2025	S01HA01	Cocain	
2025	S01HA02	Oxybuprocain	
2025	S01HA03	Tetracain	
2025	S01HA04	Proxymetacain	
2025	S01HA05	Procain	
2025	S01HA06	Cinchocain	
2025	S01HA07	Lidocain	1 Eindosisbehältnis 
2025	S01HA08	Chloroprocain	
2025	S01HA30	Kombinationen	
2025	S01J   	DIAGNOSTIKA	
2025	S01JA  	Farbstoffe	
2025	S01JA01	Fluorescein	
2025	S01JA02	Bengalrosa-Natrium	
2025	S01JA51	Fluorescein, Kombinationen	
2025	S01JX  	Andere ophthalmologische Diagnostika	
2025	S01K   	CHIRURGISCHE HILFSMITTEL	
2025	S01KA  	Viskoelastische Substanzen	
2025	S01KA01	Hyaluronsäure	Standarddosis: 1 DE AL 
2025	S01KA02	Hypromellose	Standarddosis: 1 DE AL 
2025	S01KA51	Hyaluronsäure, Kombinationen	Standarddosis: 1 DE AL 
2025	S01KX  	Andere chirurgische Hilfsmittel	
2025	S01KX01	Chymotrypsin	
2025	S01KX02	Trypanblau	
2025	S01KX09	Spüllösungen	Standarddosis: 1 DE AL 
2025	S01KX10	Verschiedene	
2025	S01L   	MITTEL GEGEN VASKULÄRE AUGENERKRANKUNGEN	
2025	S01LA  	Antineovaskuläre Mittel	
2025	S01LA01	Verteporfin	
2025	S01LA02	Anecortav	
2025	S01LA03	Pegaptanib	0,024 DE IVT 
2025	S01LA04	Ranibizumab	0,036 DE IVT 
2025	S01LA05	Aflibercept	0,018 DE IVT 
2025	S01LA06	Brolucizumab	0,0357 DE IVT 
2025	S01LA07	Abicipar pegol	
2025	S01LA08	Bevacizumab	
2025	S01LA09	Faricimab	0,0357 DE IVT 
2025	S01X   	ANDERE OPHTHALMIKA	
2025	S01XA  	Andere Ophthalmika	
2025	S01XA01	Guajazulen	
2025	S01XA02	Retinol	
2025	S01XA03	Natriumchlorid, hyperton	
2025	S01XA04	Kaliumiodid	
2025	S01XA05	Natriumedetat	
2025	S01XA06	Ethylmorphin	
2025	S01XA07	Alaun	
2025	S01XA08	Acetylcystein	
2025	S01XA09	Iodoheparinat	
2025	S01XA10	Inosin	
2025	S01XA11	Nandrolon	
2025	S01XA12	Dexpanthenol	
2025	S01XA13	Alteplase	
2025	S01XA14	Heparin	
2025	S01XA15	Ascorbinsäure	
2025	S01XA18	Ciclosporin	
2025	S01XA19	Limbale Stammzellen, autolog	Standarddosis: 1 DE IVT 
2025	S01XA20	Künstliche Tränen und andere indifferente Mittel	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XA21	Mercaptamin	0,4 ml AT 
2025	S01XA22	Ocriplasmin	Standarddosis: 1 DE IVT 
2025	S01XA23	Sirolimus	
2025	S01XA24	Cenegermin	0,3 ml AT 
2025	S01XA25	Lifitegrast	
2025	S01XA26	Riboflavin	
2025	S01XA27	Voretigen neparvovec	Standarddosis: 2 DE SR 
2025	S01XA28	Vareniclin	
2025	S01XA29	Sepofarsen	
2025	S01XA30	Organpräparate, inkl. Kombinationen	
2025	S01XA31	Pegcetacoplan	
2025	S01XA32	Avacincaptad pegol	
2025	S01XA33	Diquafosol	
2025	S01XA34	Pantothensäure	
2025	S01XA35	Anthocyane	
2025	S01XA36	Digitalisglykoside	
2025	S01XA38	Pufferlösungen	
2025	S01XA39	Vincamin	
2025	S01XA40	Cytidin	
2025	S01XA41	Cyanocobalamin	
2025	S01XA42	Lebertran	
2025	S01XA43	Idebenon	0,9 g O 
2025	S01XA44	Calciumdobesilat	0,5 g O 
2025	S01XA45	Hyaluronsäure	0,4 ml AT 
2025	S01XA46	Troxerutin	
2025	S01XA48	Pilocarpin	
2025	S01XA49	Kälberblutextrakt	
2025	S01XA50	Andere Ophthalmika, Kombinationen	
2025	S01XA52	Retinol, Kombinationen	
2025	S01XA85	Anthocyane, Kombinationen	
2025	S01XA86	Digitalisglykoside und Aesculin	
2025	S01XA87	Pentifyllin, Kombinationen	
2025	S01XA89	Vincamin, Kombinationen	
2025	S01XA96	Troxerutin, Kombinationen	
2025	S01XB  	Antikataraktika	
2025	S01XB02	Uridin-5-monophosphat	
2025	S01XB03	Inosin-5-monophosphat	
2025	S01XB05	Pirenoxin	
2025	S01XB50	Andere Antikataraktika, Kombinationen	
2025	S01XB52	Uridin-5-monophosphat, Kombinationen	
2025	S01XB53	Inosin-5-monophosphat, Kombinationen	
2025	S01XB54	Iodid, Kombinationen	
2025	S01XC  	Filmbildner	
2025	S01XC01	Polyvinylalkohol	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC02	Povidon	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC05	Hypromellose	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC06	Hydroxyethylcellulose	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC07	Carbomer	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC08	Carmellose	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC10	Verschiedene	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC20	Kombinationen	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC21	Polyvinylalkohol und Dexpanthenol	Standarddosis: 0,4 ml AT, 0,4 g AS 
2025	S01XC25	Hypromellose und Retinol	Standarddosis: 0,4 ml AT, 0,4 g AS 
2025	S01XC51	Polyvinylalkohol, Kombinationen	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC55	Hypromellose, Kombinationen	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC56	Hydroxyethylcellulose, Kombinationen	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC57	Carbomer, Kombinationen	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XC58	Carmellose, Kombinationen	Standarddosis: 0,4 ml AT; 0,4 g AS 
2025	S01XH  	Homöopathische und anthroposophische Ophthalmika	
2025	S01XH01	Euphrasia	
2025	S01XH02	Calendula officinalis	
2025	S01XH10	Verschiedene	
2025	S01XH20	Kombinationen	
2025	S01XH51	Euphrasia, Kombinationen	
2025	S02    	OTOLOGIKA	
2025	S02A   	ANTIINFEKTIVA	
2025	S02AA  	Antiinfektiva	
2025	S02AA01	Chloramphenicol	
2025	S02AA02	Nitrofural	
2025	S02AA03	Borsäure	
2025	S02AA04	Aluminiumacetattartrat	
2025	S02AA05	Clioquinol	
2025	S02AA06	Wasserstoffperoxid	
2025	S02AA07	Neomycin	
2025	S02AA08	Tetracyclin	
2025	S02AA09	Chlorhexidin	
2025	S02AA10	Essigsäure	
2025	S02AA11	Polymyxin B	
2025	S02AA12	Rifamycin	
2025	S02AA13	Miconazol	
2025	S02AA14	Gentamicin	
2025	S02AA15	Ciprofloxacin	
2025	S02AA16	Ofloxacin	
2025	S02AA17	Fosfomycin	
2025	S02AA18	Cefmenoxim	
2025	S02AA30	Antiinfektiva, Kombinationen	
2025	S02B   	CORTICOSTEROIDE	
2025	S02BA  	Corticosteroide	
2025	S02BA01	Hydrocortison	
2025	S02BA03	Prednisolon	
2025	S02BA06	Dexamethason	
2025	S02BA07	Betamethason	
2025	S02BA08	Fluocinolonacetonid	2 Eindosisbehältnisse 
2025	S02BA56	Dexamethason, Kombinationen	
2025	S02C   	CORTICOSTEROIDE UND ANTIINFEKTIVA IN KOMBINATION	
2025	S02CA  	Corticosteroide und Antiinfektiva in Kombination	
2025	S02CA01	Prednisolon und Antiinfektiva	
2025	S02CA02	Flumetason und Antiinfektiva	
2025	S02CA03	Hydrocortison und Antiinfektiva	
2025	S02CA04	Triamcinolon und Antiinfektiva	
2025	S02CA05	Fluocinolonacetonid und Antiinfektiva	
2025	S02CA06	Dexamethason und Antiinfektiva	
2025	S02CA07	Fludrocortison und Antiinfektiva	
2025	S02CA25	Fluocinolonacetonid und Ciprofloxacin	
2025	S02CA26	Dexamethason und Ciprofloxacin	
2025	S02D   	ANDERE OTOLOGIKA	
2025	S02DA  	Analgetika und Anästhetika	
2025	S02DA01	Lidocain	
2025	S02DA02	Cocain	
2025	S02DA03	Phenazon	
2025	S02DA04	Cinchocain	
2025	S02DA06	Salicylate	
2025	S02DA30	Kombinationen	
2025	S02DA51	Lidocain, Kombinationen	
2025	S02DA55	Procain, Kombinationen	
2025	S02DA57	Tetracain, Kombinationen	
2025	S02DC  	Indifferente Zubereitungen	
2025	S02DC01	Ölsäure-Derivate	
2025	S02DC02	Docusat-Natrium	
2025	S02DC03	Glycerol	
2025	S02DC04	Meerwasser	
2025	S02DC30	Kombinationen	
2025	S02DH  	Homöopathische und anthroposophische Otologika	
2025	S02DH01	Levisticum officinale	
2025	S02DH20	Kombinationen	
2025	S02DH50	Kombinationen mit anderen Mitteln	
2025	S03    	OPHTHALMOLOGISCHE UND OTOLOGISCHE ZUBEREITUNGEN	
2025	S03A   	ANTIINFEKTIVA	
2025	S03AA  	Antiinfektiva	
2025	S03AA01	Neomycin	
2025	S03AA02	Tetracyclin	
2025	S03AA03	Polymyxin B	
2025	S03AA04	Chlorhexidin	
2025	S03AA05	Hexamidin	
2025	S03AA06	Gentamicin	
2025	S03AA07	Ciprofloxacin	
2025	S03AA08	Chloramphenicol	
2025	S03AA23	Polymyxin B, Neomycin und Gramicidin	
2025	S03AA30	Antiinfektiva, Kombinationen	
2025	S03B   	CORTICOSTEROIDE	
2025	S03BA  	Corticosteroide	
2025	S03BA01	Dexamethason	
2025	S03BA02	Prednisolon	
2025	S03BA03	Betamethason	
2025	S03C   	CORTICOSTEROIDE UND ANTIINFEKTIVA IN KOMBINATION	
2025	S03CA  	Corticosteroide und Antiinfektiva in Kombination	
2025	S03CA01	Dexamethason und Antiinfektiva	
2025	S03CA02	Prednisolon und Antiinfektiva	
2025	S03CA04	Hydrocortison und Antiinfektiva	
2025	S03CA05	Fludrocortison und Antiinfektiva	
2025	S03CA06	Betamethason und Antiinfektiva	
2025	S03CA07	Methylprednisolon und Antiinfektiva	
2025	S03D   	ANDERE OPHTHALMOLOGISCHE UND OTOLOGISCHE ZUBEREITUNGEN	
2025	V      	VARIA	
2025	V01    	ALLERGENE	
2025	V01A   	ALLERGENE	
2025	V01AA  	Allergen-Extrakte	
2025	V01AA01	Federn	
2025	V01AA02	Gräserpollen	
2025	V01AA03	Hausstaubmilben	
2025	V01AA04	Schimmel- und Hefepilze	
2025	V01AA05	Baumpollen	
2025	V01AA07	Insekten	
2025	V01AA08	Nahrungsmittel	
2025	V01AA09	Textilien	
2025	V01AA10	Blüten	
2025	V01AA11	Tiere	
2025	V01AA20	Verschiedene	
2025	V03    	ALLE ÜBRIGEN THERAPEUTISCHEN MITTEL	
2025	V03A   	ALLE ÜBRIGEN THERAPEUTISCHEN MITTEL	
2025	V03AB  	Antidote	
2025	V03AB01	Ipecacuanha	
2025	V03AB02	Nalorphin	
2025	V03AB03	Edetate	
2025	V03AB04	Pralidoxim	
2025	V03AB05	Prednisolon und Promethazin	
2025	V03AB06	Thiosulfat	12 g P Kinder DDD 
2025	V03AB08	Natriumnitrit	
2025	V03AB09	Dimercaprol	
2025	V03AB13	Obidoxim	
2025	V03AB14	Protamin	Standarddosis: 1 DE P 
2025	V03AB15	Naloxon	Standarddosis: 1 DE N; Standarddosis: 1 DE P 
2025	V03AB16	Ethanol	
2025	V03AB17	Methylthioniniumchlorid	0,105 g P 
2025	V03AB18	Kaliumpermanganat	
2025	V03AB19	Physostigmin	
2025	V03AB20	Kupfersulfat	
2025	V03AB21	Kaliumiodid	
2025	V03AB22	Amylnitrit	
2025	V03AB23	Acetylcystein	
2025	V03AB24	Digitalis-Antitoxin	
2025	V03AB25	Flumazenil	
2025	V03AB26	Methionin	
2025	V03AB27	4-Dimethylaminophenol	Standarddosis: 1 DE P 
2025	V03AB29	Cholinesterase	
2025	V03AB31	Eisen(III)hexacyanoferrat(II)	
2025	V03AB32	Glutathion	
2025	V03AB33	Hydroxocobalamin	
2025	V03AB34	Fomepizol	
2025	V03AB35	Sugammadex	0,28 g P 
2025	V03AB36	Phentolamin	Standarddosis: 1 DE P 
2025	V03AB37	Idarucizumab	5 g P 
2025	V03AB38	Andexanet alfa	Standarddosis: 7 DE P 
2025	V03AB43	DMPS	
2025	V03AB44	Atropin	Standarddosis: 1 DE P 
2025	V03AB45	Apomorphin	
2025	V03AB46	Toloniumchlorid	
2025	V03AB47	Pentetsäure	
2025	V03AB48	Silymarin	
2025	V03AB54	Pralidoxim und Atropin	
2025	V03AC  	Eisen-Chelatbildner	
2025	V03AC01	Deferoxamin	2,8 g P bezogen auf Deferoxaminmesilat 
2025	V03AC02	Deferipron	5,25 g O 
2025	V03AC03	Deferasirox	0,98 g O 
2025	V03AE  	Mittel zur Behandlung der Hyperkaliämie und Hyperphosphatämie	
2025	V03AE01	Polystyrolsulfonat	45 g O
2025	V03AE02	Sevelamer	6,4 g O
2025	V03AE03	Lanthan(III)-carbonat	2,25 g O bezogen auf Lanthan
2025	V03AE04	Calciumacetat und Magnesiumcarbonat	
2025	V03AE05	Eisen(III)oxidhydroxid-Saccharose-Stärke-Komplex	1,5 g O bezogen auf Eisen
2025	V03AE06	Colestilan	7,5 g O 
2025	V03AE07	Calciumacetat	6 g O
2025	V03AE08	Eisen(III)citrat	6 g O
2025	V03AE09	Patiromercalcium	8,4 g O bezogen auf Patiromer
2025	V03AE10	Natrium-Zirconiumcyclosilicat	7,5 g O
2025	V03AE11	Calciumketoglutarat	
2025	V03AE12	Aluminiumhydroxid	
2025	V03AE16	Calciumcarbonat	4 g O 
2025	V03AE17	Aluminiumchloridhydroxid	
2025	V03AF  	Entgiftungsmittel für die Behandlung mit Zytostatika	
2025	V03AF01	Mesna	
2025	V03AF02	Dexrazoxan	1,5 g P
2025	V03AF03	Calciumfolinat	60 mg O,P bezogen auf Folinsäure
2025	V03AF04	Calciumlevofolinat	30 mg O,P bezogen auf Levofolinsäure
2025	V03AF05	Amifostin	1,7 g P
2025	V03AF06	Natriumfolinat	60 mg P bezogen auf Folinsäure; 60 mg O bezogen auf Folinsäure 
2025	V03AF07	Rasburicase	14 mg P
2025	V03AF08	Palifermin	4,2 mg P
2025	V03AF09	Glucarpidase	3,5 TSD E P 
2025	V03AF10	Natriumlevofolinat	30 mg P bezogen auf Levofolinsäure
2025	V03AF11	Arginin und Lysin	Standarddosis: 1 DE P 
2025	V03AF12	Trilaciclib	
2025	V03AG  	Mittel zur Behandlung der Hyperkalzämie	
2025	V03AG01	Natriumcellulosephosphat	
2025	V03AG05	Natriumphosphat	8 g O
2025	V03AH  	Mittel zur Behandlung der Hypoglykämie	
2025	V03AH01	Diazoxid	
2025	V03AK  	Gewebekleber	
2025	V03AK01	Cyanacrylsäurealkylester	Standarddosis: 1 DE T 
2025	V03AK50	Andere Gewebekleber, Kombinationen	Standarddosis: 1 DE T 
2025	V03AM  	Mittel zur Embolisation	
2025	V03AM01	Amilomer	
2025	V03AN  	Medizinische Gase	
2025	V03AN01	Sauerstoff	
2025	V03AN02	Kohlendioxid	
2025	V03AN03	Helium	
2025	V03AN04	Stickstoff	
2025	V03AN05	Medizinische Luft	
2025	V03AX  	Andere therapeutische Mittel	
2025	V03AX02	Nalfurafin	
2025	V03AX03	Cobicistat	0,15 g O
2025	V03AX04	Difelikefalin	15 mcg P
2025	V03AX10	Placebo	Standarddosis: 1 DE O 
2025	V03AX15	Hydroxylapatit-Keramik	
2025	V03AX50	Andere therapeutische Mittel, Kombinationen	
2025	V03AZ  	Nerven dämpfende Mittel	
2025	V03AZ01	Ethanol	
2025	V04    	DIAGNOSTIKA	
2025	V04B   	URIN-TESTS	
2025	V04BA  	Urin-Tests	
2025	V04BA01	Protein-Testzone	Standarddosis: 1 DE 
2025	V04BA03	Blut-Testzone	Standarddosis: 1 DE 
2025	V04BA05	pH-Testzone	Standarddosis: 1 DE 
2025	V04BA06	Ascorbinsäure-Testzone	Standarddosis: 1 DE 
2025	V04BA07	Schwangerschaftstest	Standarddosis: 1 DE 
2025	V04BA08	Bilirubin-Testzone	Standarddosis: 1 DE 
2025	V04BA09	Urobilinogen-Testzone	Standarddosis: 1 DE 
2025	V04BA10	Dichte-Testzone	Standarddosis: 1 DE 
2025	V04BA11	Nitrit-Testzone	Standarddosis: 1 DE 
2025	V04BA12	Leukozyten-Testzone	Standarddosis: 1 DE 
2025	V04BA13	CTX-Testzone	Standarddosis: 1 DE 
2025	V04BA14	Bakterien-Testzone	Standarddosis: 1 DE 
2025	V04BA15	Kreatin-Kinase-Testzone	Standarddosis: 1 DE 
2025	V04BA20	Kombinationen	Standarddosis: 1 DE 
2025	V04C   	ANDERE DIAGNOSTIKA	
2025	V04CA  	Diabetes-Tests	
2025	V04CA01	Tolbutamid	
2025	V04CA02	Glucose	
2025	V04CA03	Glucose-Testzone, Blut	Standarddosis: 1 DE 
